,X,Y,Aus_u_ga@2,Aus_Ka_ga@,Aus_Amag_g,Aus_Th_ga@,Aus_BA267_
5318,131.805039,-24.505341,0.000000,0.000000,0.000000,0.000000,0.015667
5319,131.805219,-24.504358,0.000000,0.000000,0.000000,0.000000,0.011673
5320,131.805398,-24.503374,0.000000,0.000000,0.000000,0.000000,0.008764
5321,131.805577,-24.502390,0.000000,0.000000,0.000000,0.000000,0.006632
5322,131.805757,-24.501406,0.000000,0.000000,0.000000,0.000000,0.005057
5323,131.805936,-24.500423,0.000000,0.000000,0.000000,0.000000,0.003885
5324,131.806116,-24.499439,0.000000,0.000000,0.000000,0.000000,0.003053
5325,131.806295,-24.498455,0.000000,0.000000,0.000000,0.000000,0.002430
5326,131.806475,-24.497471,0.000000,0.000000,0.000000,0.000000,0.001950
5327,131.806654,-24.496487,0.000000,0.000000,0.000000,0.000000,0.001579
5328,131.806833,-24.495504,0.000000,0.000000,0.000000,0.000000,0.001029
5329,131.807013,-24.494520,0.000000,0.000000,0.000000,0.000000,0.000677
5330,131.807192,-24.493536,0.000000,0.000000,0.000000,0.000000,0.000449
5331,131.807372,-24.492552,0.000000,0.000000,0.000000,0.000000,0.000301
5332,131.807551,-24.491569,0.000000,0.000000,0.000000,0.000000,0.000204
5333,131.807730,-24.490585,0.000000,0.000000,0.000000,0.000000,0.000142
5334,131.807910,-24.489601,0.000000,0.000000,0.000000,0.000000,0.000100
5335,131.808089,-24.488617,0.000000,0.000000,0.000000,0.000000,0.000071
5336,131.808269,-24.487633,0.000000,0.000001,0.000000,0.000000,0.000040
5337,131.808448,-24.486650,0.000000,0.000002,0.000000,0.000000,0.000023
5338,131.808628,-24.485666,0.000000,0.000005,0.000000,0.000000,0.000013
5339,131.808807,-24.484682,0.000001,0.000014,0.000000,0.000000,0.000007
5340,131.808986,-24.483698,0.000053,0.000042,0.000000,0.000000,0.000004
5341,131.809166,-24.482715,0.000370,0.000177,0.000000,0.000000,0.000003
5342,131.809345,-24.481731,0.000894,0.000939,0.000000,0.000000,0.000002
5343,131.809525,-24.480747,0.000438,0.005205,0.000000,0.000000,0.000001
5344,131.809704,-24.479763,0.000020,0.026055,0.000000,0.000000,0.000001
5345,131.809883,-24.478780,0.000001,0.109862,0.000000,0.000000,0.000000
5346,131.810063,-24.477796,0.000000,0.232617,0.000000,0.000000,0.000000
5347,131.810242,-24.476812,0.000000,0.235780,0.000000,0.000000,0.000000
5348,131.810422,-24.475828,0.000000,0.164677,0.000000,0.000001,0.000000
5349,131.810601,-24.474844,0.000001,0.093712,0.000000,0.000003,0.000000
5350,131.810780,-24.473861,0.000002,0.032638,0.000000,0.000003,0.000000
5351,131.810960,-24.472877,0.000003,0.011380,0.000000,0.000001,0.000000
5352,131.811139,-24.471893,0.000004,0.000794,0.000000,0.000000,0.000000
5353,131.811319,-24.470909,0.000003,0.000012,0.000000,0.000000,0.000000
5354,131.811498,-24.469926,0.000002,0.000001,0.000000,0.000000,0.000000
5355,131.811678,-24.468942,0.000003,0.000001,0.000000,0.000000,0.000000
5356,131.811857,-24.467958,0.000004,0.000000,0.000000,0.000000,0.000000
5357,131.812036,-24.466974,0.000007,0.000000,0.000000,0.000000,0.000000
5358,131.812216,-24.465990,0.000013,0.000000,0.000000,0.000000,0.000000
5359,131.812395,-24.465007,0.000022,0.000000,0.000000,0.000000,0.000000
5360,131.812575,-24.464023,0.000051,0.000001,0.000000,0.000000,0.000000
5361,131.812754,-24.463039,0.000079,0.000001,0.000000,0.000000,0.000000
5362,131.812933,-24.462055,0.000066,0.000003,0.000000,0.000000,0.000000
5363,131.813113,-24.461072,0.000043,0.000010,0.000000,0.000000,0.000000
5364,131.813292,-24.460088,0.000041,0.000040,0.000000,0.000000,0.000000
5365,131.813472,-24.459104,0.000051,0.000207,0.000000,0.000000,0.000000
5366,131.813651,-24.458120,0.000047,0.001197,0.000000,0.000000,0.000000
5367,131.813831,-24.457137,0.000035,0.006059,0.000000,0.000001,0.000000
5368,131.814010,-24.456153,0.000025,0.025267,0.000000,0.000002,0.000000
5369,131.814189,-24.455169,0.000021,0.116275,0.000000,0.000005,0.000000
5370,131.814369,-24.454185,0.000078,0.175143,0.000000,0.000007,0.000000
5371,131.814548,-24.453201,0.000787,0.000037,0.000000,0.000003,0.000000
5372,131.814728,-24.452218,0.005124,0.000000,0.000000,0.000000,0.000000
5373,131.814907,-24.451234,0.006211,0.000000,0.000000,0.000000,0.000000
5374,131.815086,-24.450250,0.003603,0.000000,0.000000,0.000000,0.000000
5375,131.815266,-24.449266,0.002409,0.000000,0.000000,0.000000,0.000000
5376,131.815445,-24.448283,0.001992,0.000000,0.000000,0.000000,0.000000
5377,131.815625,-24.447299,0.001187,0.000000,0.000000,0.000000,0.000000
5378,131.815804,-24.446315,0.000155,0.000000,0.000000,0.000000,0.000000
5379,131.815983,-24.445331,0.000016,0.000000,0.000000,0.000000,0.000000
5380,131.816163,-24.444347,0.000001,0.000000,0.000000,0.000000,0.000000
5381,131.816342,-24.443364,0.000000,0.000000,0.000000,0.000000,0.000000
5382,131.816522,-24.442380,0.000000,0.000000,0.000000,0.000000,0.000000
5383,131.816701,-24.441396,0.000000,0.000000,0.000000,0.000000,0.000000
5384,131.816881,-24.440412,0.000012,0.000000,0.000000,0.000004,0.000000
5385,131.817060,-24.439429,0.000147,0.000000,0.000000,0.000175,0.000000
5386,131.817239,-24.438445,0.000101,0.000000,0.000000,0.000721,0.000000
5387,131.817419,-24.437461,0.000015,0.000000,0.000000,0.000279,0.000000
5388,131.817598,-24.436477,0.000013,0.000000,0.000000,0.000034,0.000000
5389,131.817778,-24.435493,0.000062,0.000000,0.000000,0.000003,0.000000
5390,131.817957,-24.434510,0.000597,0.000000,0.000000,0.000001,0.000000
5391,131.818136,-24.433526,0.001878,0.000000,0.000000,0.000000,0.000000
5392,131.818316,-24.432542,0.000693,0.000000,0.000000,0.000000,0.000000
5393,131.818495,-24.431558,0.000182,0.000000,0.000000,0.000003,0.000000
5394,131.818675,-24.430575,0.000072,0.000000,0.000000,0.000033,0.000000
5395,131.818854,-24.429591,0.000044,0.000000,0.000000,0.000251,0.000000
5396,131.819033,-24.428607,0.000023,0.000000,0.000000,0.000492,0.000000
5397,131.819213,-24.427623,0.000009,0.000000,0.000000,0.000289,0.000000
5398,131.819392,-24.426640,0.000003,0.000000,0.000000,0.000078,0.000000
5399,131.819572,-24.425656,0.000001,0.000000,0.000000,0.000017,0.000000
5400,131.819751,-24.424672,0.000000,0.000000,0.000000,0.000004,0.000000
5401,131.819931,-24.423688,0.000000,0.000000,0.000000,0.000001,0.000000
5402,131.820110,-24.422704,0.000000,0.000000,0.000000,0.000000,0.000000
5403,131.820289,-24.421721,0.000000,0.000000,0.000000,0.000000,0.000000
5404,131.820469,-24.420737,0.000001,0.000000,0.000000,0.000000,0.000000
5405,131.820648,-24.419753,0.000014,0.000000,0.000000,0.000000,0.000000
5406,131.820828,-24.418769,0.000071,0.000000,0.000000,0.000000,0.000000
5407,131.821007,-24.417786,0.000083,0.000000,0.000000,0.000000,0.000000
5408,131.821186,-24.416802,0.000046,0.000000,0.000000,0.000000,0.000000
5409,131.821366,-24.415818,0.000016,0.000000,0.000000,0.000000,0.000000
5410,131.821545,-24.414834,0.000006,0.000000,0.000000,0.000000,0.000000
5411,131.821725,-24.413850,0.000003,0.000000,0.000000,0.000000,0.000000
5412,131.821904,-24.412867,0.000002,0.000000,0.000000,0.000000,0.000000
5413,131.822084,-24.411883,0.000002,0.000000,0.000000,0.000000,0.000000
5414,131.822263,-24.410899,0.000003,0.000000,0.000000,0.000000,0.000000
5415,131.822442,-24.409915,0.000003,0.000000,0.000000,0.000000,0.000000
5416,131.822622,-24.408932,0.000002,0.000000,0.000000,0.000000,0.000000
5417,131.822801,-24.407948,0.000002,0.000000,0.000000,0.000000,0.000000
5418,131.822981,-24.406964,0.000001,0.000000,0.000000,0.000000,0.000000
5419,131.823160,-24.405980,0.000000,0.000000,0.000000,0.000000,0.000000
5421,131.823519,-24.404013,0.000000,0.000000,0.000000,0.000000,0.000000
5422,131.823698,-24.403029,0.000001,0.000000,0.000000,0.000000,0.000000
5423,131.823878,-24.402045,0.000010,0.000000,0.000000,0.000000,0.000000
5424,131.824057,-24.401061,0.000043,0.000000,0.000000,0.000000,0.000000
5425,131.824236,-24.400078,0.000123,0.000000,0.000000,0.000000,0.000000
5426,131.824416,-24.399094,0.000529,0.000000,0.000000,0.000000,0.000000
5427,131.824595,-24.398110,0.005693,0.000000,0.000000,0.000002,0.000000
5428,131.824775,-24.397126,0.058406,0.000000,0.000000,0.000067,0.000000
5429,131.824954,-24.396143,0.358952,0.000000,0.000000,0.005733,0.000000
5430,131.825134,-24.395159,0.259981,0.000000,0.000000,0.055862,0.000000
5431,131.825313,-24.394175,0.194917,0.000000,0.000000,0.351575,0.000000
5432,131.825492,-24.393191,0.061759,0.000000,0.000000,0.090321,0.000000
5433,131.825672,-24.392207,0.023118,0.000000,0.000000,0.002896,0.000000
5434,131.825851,-24.391224,0.010474,0.000000,0.000000,0.000052,0.000000
5435,131.826031,-24.390240,0.006388,0.000000,0.000000,0.000000,0.000000
5436,131.826210,-24.389256,0.000713,0.000000,0.000000,0.000000,0.000000
5437,131.826389,-24.388272,0.000003,0.000000,0.000000,0.000000,0.000000
5438,131.826569,-24.387289,0.000000,0.000000,0.000000,0.000000,0.000000
5484,131.834822,-24.342035,0.000000,0.000000,0.000000,0.000000,0.000000
5485,131.835001,-24.341051,0.000000,0.000000,0.000000,0.000000,0.000000
5486,131.835181,-24.340067,0.000000,0.000000,0.000000,0.000000,0.000000
5487,131.835360,-24.339084,0.000000,0.000000,0.000002,0.000000,0.000000
5488,131.835540,-24.338100,0.000000,0.000000,0.000009,0.000000,0.000000
5489,131.835719,-24.337116,0.000000,0.000000,0.000040,0.000000,0.000000
5490,131.835898,-24.336132,0.000000,0.000000,0.000110,0.000000,0.000000
5491,131.836078,-24.335149,0.000000,0.000000,0.000279,0.000000,0.000000
5492,131.836257,-24.334165,0.000000,0.000000,0.000588,0.000000,0.000000
5493,131.836437,-24.333181,0.000000,0.000000,0.000899,0.000000,0.000000
5494,131.836616,-24.332197,0.000000,0.000000,0.001282,0.000000,0.000000
5495,131.836795,-24.331213,0.000000,0.000000,0.001235,0.000000,0.000000
5496,131.836975,-24.330230,0.000000,0.000000,0.001133,0.000000,0.000000
5497,131.837154,-24.329246,0.000000,0.000000,0.001407,0.000000,0.000000
5498,131.837334,-24.328262,0.000000,0.000000,0.002146,0.000000,0.000000
5499,131.837513,-24.327278,0.000000,0.000000,0.004420,0.000000,0.000000
5500,131.837692,-24.326295,0.000000,0.000000,0.008067,0.000000,0.000000
5501,131.837872,-24.325311,0.000000,0.000000,0.009837,0.000000,0.000000
5502,131.838051,-24.324327,0.000000,0.000000,0.011513,0.000000,0.000000
5503,131.838231,-24.323343,0.000000,0.000000,0.018118,0.000000,0.000000
5504,131.838410,-24.322360,0.000000,0.000000,0.026764,0.000000,0.000000
5505,131.838590,-24.321376,0.000000,0.000000,0.037954,0.000000,0.000000
5506,131.838769,-24.320392,0.000000,0.000000,0.050939,0.000000,0.000000
5507,131.838948,-24.319408,0.000000,0.000000,0.055264,0.000000,0.000000
5508,131.839128,-24.318424,0.000000,0.000000,0.074445,0.000000,0.000000
5509,131.839307,-24.317441,0.000000,0.000000,0.089839,0.000000,0.000000
5510,131.839487,-24.316457,0.000000,0.000000,0.091963,0.000000,0.000000
5511,131.839666,-24.315473,0.000000,0.000000,0.073841,0.000000,0.000000
5512,131.839845,-24.314489,0.000000,0.000000,0.041343,0.000000,0.000000
5513,131.840025,-24.313506,0.000000,0.000000,0.013287,0.000000,0.000000
5514,131.840204,-24.312522,0.000000,0.000000,0.003468,0.000000,0.000000
5515,131.840384,-24.311538,0.000000,0.000000,0.000833,0.000000,0.000000
5516,131.840563,-24.310554,0.000000,0.000000,0.000193,0.000000,0.000000
5517,131.840743,-24.309570,0.000000,0.000000,0.000051,0.000000,0.000000
5518,131.840922,-24.308587,0.000000,0.000000,0.000012,0.000000,0.000000
5519,131.841101,-24.307603,0.000000,0.000000,0.000003,0.000000,0.000000
5520,131.841281,-24.306619,0.000000,0.000000,0.000001,0.000000,0.000000
5521,131.841460,-24.305635,0.000000,0.000000,0.000000,0.000000,0.000000
5522,131.841640,-24.304652,0.000000,0.000000,0.000000,0.000000,0.000000
5542,131.845228,-24.284976,0.000000,0.000000,0.000000,0.000000,0.000000
5543,131.845407,-24.283992,0.000000,0.000000,0.000000,0.000000,0.000000
5544,131.845587,-24.283009,0.000000,0.000000,0.000000,0.000000,0.000000
5545,131.845766,-24.282025,0.000000,0.000000,0.000000,0.000000,0.000001
5546,131.845946,-24.281041,0.000000,0.000000,0.000000,0.000000,0.000004
5547,131.846125,-24.280057,0.000000,0.000000,0.000000,0.000000,0.000015
5548,131.846304,-24.279073,0.000000,0.000000,0.000000,0.000000,0.000050
5549,131.846484,-24.278090,0.000000,0.000000,0.000000,0.000000,0.000144
5550,131.846663,-24.277106,0.000000,0.000000,0.000000,0.000000,0.000329
5551,131.846843,-24.276122,0.000000,0.000000,0.000000,0.000000,0.000617
5552,131.847022,-24.275138,0.000000,0.000000,0.000000,0.000000,0.001025
5553,131.847201,-24.274155,0.000000,0.000000,0.000000,0.000000,0.001595
5554,131.847381,-24.273171,0.000000,0.000000,0.000000,0.000000,0.002426
5555,131.847560,-24.272187,0.000000,0.000000,0.000000,0.000000,0.003677
5556,131.847740,-24.271203,0.000000,0.000000,0.000000,0.000000,0.005594
5557,131.847919,-24.270219,0.000000,0.000000,0.000000,0.000000,0.006811
5558,131.848098,-24.269236,0.000000,0.000000,0.000000,0.000000,0.008348
5559,131.848278,-24.268252,0.000000,0.000000,0.000000,0.000000,0.010305
5560,131.848457,-24.267268,0.000000,0.000000,0.000000,0.000000,0.012818
5561,131.848637,-24.266284,0.000000,0.000000,0.000000,0.000000,0.015991
5562,131.848816,-24.265301,0.000000,0.000000,0.000000,0.000000,0.020130
5563,131.848996,-24.264317,0.000000,0.000000,0.000000,0.000000,0.025573
5564,131.849175,-24.263333,0.000000,0.000000,0.000000,0.000000,0.032788
5565,131.849354,-24.262349,0.000000,0.000000,0.000000,0.000000,0.034312
5566,131.849534,-24.261366,0.000000,0.000000,0.000000,0.000000,0.036232
5567,131.849713,-24.260382,0.000000,0.000000,0.000000,0.000000,0.038607
5568,131.849893,-24.259398,0.000000,0.000000,0.000000,0.000000,0.041515
5569,131.850072,-24.258414,0.000000,0.000000,0.000000,0.000000,0.045053
5570,131.850251,-24.257430,0.000000,0.000000,0.000000,0.000000,0.049297
5571,131.850431,-24.256447,0.000000,0.000000,0.000000,0.000000,0.054528
5572,131.850610,-24.255463,0.000000,0.000000,0.000000,0.000000,0.060972
5573,131.850790,-24.254479,0.000000,0.000000,0.000000,0.000000,0.053357
5574,131.850969,-24.253495,0.000000,0.000000,0.000000,0.000000,0.047212
5575,131.851149,-24.252512,0.000000,0.000000,0.000000,0.000000,0.042236
5576,131.851328,-24.251528,0.000000,0.000000,0.000000,0.000000,0.038200
5577,131.851507,-24.250544,0.000000,0.000000,0.000000,0.000000,0.034927
5578,131.851687,-24.249560,0.000000,0.000000,0.000000,0.000000,0.032382
5579,131.851866,-24.248576,0.000000,0.000000,0.000000,0.000000,0.030375
5580,131.852046,-24.247593,0.000000,0.000000,0.000000,0.000000,0.028826
5581,131.852225,-24.246609,0.000000,0.000000,0.000000,0.000000,0.027674
5582,131.852404,-24.245625,0.000000,0.000000,0.000000,0.000000,0.019953
5583,131.852584,-24.244641,0.000000,0.000000,0.000000,0.000000,0.014567
5584,131.852763,-24.243658,0.000000,0.000000,0.000000,0.000000,0.010768
5585,131.852943,-24.242674,0.000000,0.000000,0.000000,0.000000,0.008058
5586,131.853122,-24.241690,0.000000,0.000000,0.000000,0.000000,0.006103
5587,131.853301,-24.240706,0.000000,0.000000,0.000000,0.000000,0.004712
5588,131.853481,-24.239723,0.000000,0.000000,0.000000,0.000000,0.003684
5589,131.853660,-24.238739,0.000000,0.000000,0.000000,0.000000,0.002917
5590,131.853840,-24.237755,0.000000,0.000000,0.000000,0.000000,0.001660
5591,131.854019,-24.236771,0.000000,0.000000,0.000000,0.000000,0.000958
5592,131.854199,-24.235787,0.000000,0.000000,0.000000,0.000000,0.000561
5593,131.854378,-24.234804,0.000000,0.000000,0.000000,0.000000,0.000333
5594,131.854557,-24.233820,0.000000,0.000000,0.000000,0.000000,0.000201
5595,131.854737,-24.232836,0.000000,0.000000,0.000000,0.000001,0.000124
5596,131.854916,-24.231852,0.000000,0.000000,0.000000,0.000001,0.000078
5597,131.855096,-24.230869,0.000000,0.000000,0.000000,0.000002,0.000049
5598,131.855275,-24.229885,0.000000,0.000000,0.000000,0.000005,0.000032
5599,131.855454,-24.228901,0.000000,0.000000,0.000000,0.000023,0.000014
5600,131.855634,-24.227917,0.000000,0.000000,0.000000,0.000181,0.000006
5601,131.855813,-24.226933,0.000000,0.000000,0.000000,0.001743,0.000003
5602,131.855993,-24.225950,0.000000,0.000000,0.000000,0.017243,0.000001
5603,131.856172,-24.224966,0.000000,0.000000,0.000000,0.149108,0.000001
5604,131.856351,-24.223982,0.000000,0.000000,0.000000,0.544983,0.000000
5605,131.856531,-24.222998,0.000000,0.000000,0.000000,0.259289,0.000000
5606,131.856710,-24.222015,0.000000,0.000000,0.000000,0.008590,0.000000
5607,131.856890,-24.221031,0.000000,0.000000,0.000000,0.000080,0.000000
5608,131.857069,-24.220047,0.000000,0.000000,0.000000,0.000002,0.000000
5609,131.857249,-24.219063,0.000000,0.000000,0.000000,0.000000,0.000000
5610,131.857428,-24.218079,0.000000,0.000000,0.000000,0.000000,0.000000
5611,131.857607,-24.217096,0.000000,0.000000,0.000000,0.000000,0.000000
5612,131.857787,-24.216112,0.023201,0.000000,0.000000,0.000000,0.000000
5613,131.857966,-24.215128,0.720681,0.000000,0.000000,0.000000,0.000000
5614,131.858146,-24.214144,0.218310,0.000000,0.000000,0.000000,0.000000
5615,131.858325,-24.213161,0.032944,0.000000,0.000000,0.000001,0.000000
5616,131.858504,-24.212177,0.005559,0.000000,0.000000,0.000005,0.000000
5617,131.858684,-24.211193,0.001023,0.000000,0.000000,0.000010,0.000000
5618,131.858863,-24.210209,0.000208,0.000000,0.000000,0.000008,0.000000
5619,131.859043,-24.209226,0.000050,0.000000,0.000000,0.000006,0.000000
5620,131.859222,-24.208242,0.000026,0.000000,0.000000,0.000006,0.000000
5621,131.859402,-24.207258,0.000033,0.000000,0.000000,0.000017,0.000000
5622,131.859581,-24.206274,0.000041,0.000000,0.000000,0.000137,0.000000
5623,131.859760,-24.205290,0.000021,0.000000,0.000000,0.001747,0.000000
5624,131.859940,-24.204307,0.000008,0.000000,0.000000,0.008954,0.000000
5625,131.860119,-24.203323,0.000003,0.000000,0.000000,0.022894,0.000000
5626,131.860299,-24.202339,0.000001,0.000000,0.000000,0.041596,0.000000
5627,131.860478,-24.201355,0.000001,0.000000,0.000000,0.063724,0.000000
5628,131.860657,-24.200372,0.000001,0.000000,0.000000,0.073181,0.000000
5629,131.860837,-24.199388,0.000000,0.000000,0.000000,0.056066,0.000000
5630,131.861016,-24.198404,0.000001,0.000000,0.000000,0.033116,0.000000
5631,131.861196,-24.197420,0.000003,0.000000,0.000000,0.019441,0.000000
5632,131.861375,-24.196436,0.000005,0.000000,0.000000,0.013413,0.000000
5633,131.861554,-24.195453,0.000005,0.000000,0.000000,0.011309,0.000000
5634,131.861734,-24.194469,0.000003,0.000000,0.000000,0.010557,0.000000
5635,131.861913,-24.193485,0.000002,0.000000,0.000000,0.007649,0.000000
5636,131.862093,-24.192501,0.000001,0.000000,0.000000,0.004621,0.000000
5637,131.862272,-24.191518,0.000001,0.000000,0.000000,0.002571,0.000000
5638,131.862452,-24.190534,0.000001,0.000000,0.000000,0.001503,0.000000
5639,131.862631,-24.189550,0.000001,0.000000,0.000000,0.000947,0.000000
5640,131.862810,-24.188566,0.000002,0.000000,0.000000,0.000638,0.000000
5641,131.862990,-24.187582,0.000005,0.000000,0.000000,0.000418,0.000000
5642,131.863169,-24.186599,0.000012,0.000000,0.000000,0.000365,0.000000
5643,131.863349,-24.185615,0.000021,0.000000,0.000000,0.000462,0.000000
5644,131.863528,-24.184631,0.000033,0.000000,0.000000,0.000560,0.000000
5645,131.863707,-24.183647,0.000056,0.000000,0.000000,0.000496,0.000000
5646,131.863887,-24.182664,0.000091,0.000000,0.000000,0.000373,0.000000
5647,131.864066,-24.181680,0.000110,0.000000,0.000000,0.000255,0.000000
5648,131.864246,-24.180696,0.000062,0.000000,0.000000,0.000139,0.000000
5649,131.864425,-24.179712,0.000019,0.000000,0.000000,0.000058,0.000000
5650,131.864605,-24.178729,0.000007,0.000000,0.000000,0.000020,0.000000
